filepath,filename,label,duration,sample_rate,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,tempo
Audios/David/David-01_02.ogg,David-01_02.ogg,David,2.1935,16000,0.136329540307971,1796.3700657523868,3414.9682971014495,-367.56543,84.598236,5.295622,23.285942,20.948816,2.7916102,-21.245037,7.986199,-8.852602,-8.045092,-20.759455,-6.6299224,-1.9212005,0.048484195,[98.68421053]
Audios/David/Daniel-03_02.ogg,Daniel-03_02.ogg,David,6.6735,16000,0.1338988673744019,1738.5229678392943,3455.1809210526317,-388.45407,93.29471,7.2934084,21.848288,2.139174,4.43213,-12.834374,-9.239199,-5.1899986,-5.1154,-3.476159,-1.6307122,-1.7935348,0.027626544,[85.22727273]
Audios/David/David-03_03.ogg,David-03_03.ogg,David,2.0735,16000,0.09260817307692308,1567.1569697967584,3456.971153846154,-548.36365,87.85804,25.643677,14.384753,6.5444655,10.029327,1.7426937,2.5964766,-5.7880716,-11.096228,-9.412732,-7.4304943,-6.2344217,0.012549224,[46.875]
Audios/David/Daniel-01_03.ogg,Daniel-01_03.ogg,David,4.0135,16000,0.14511641245039683,1861.7776532416585,3607.4528769841268,-483.197,85.26227,17.436111,26.752356,6.6232176,2.0977972,-11.951231,7.8433037,-4.81484,-6.4472933,-1.5565363,0.7926017,-3.793622,0.01528717,[81.52173913]
Audios/David/Daniel-01_02.ogg,Daniel-01_02.ogg,David,3.7935,16000,0.1328125,1826.3785586771914,3667.016806722689,-486.589,89.99204,13.0738535,26.443205,10.810883,3.6873991,-10.865552,6.9159713,-6.6458173,-3.4376597,-4.0893464,-1.3420831,-4.9867234,0.014364481,[144.23076923]
Audios/David/David-03_02.ogg,David-03_02.ogg,David,1.9535,16000,0.09187563004032258,1521.9960056735547,3364.7933467741937,-515.7115,96.78813,11.751681,4.584241,7.18419,9.187005,-0.023232428,1.9782665,-2.0180755,-5.9019647,-9.803931,-5.1837955,-4.2914557,0.019793594,[50.67567568]
Audios/David/Daniel-03_05.ogg,Daniel-03_05.ogg,David,4.2135,16000,0.1755075165719697,1960.6957587452569,3789.0033143939395,-491.97076,69.22612,5.7710576,14.221489,9.302896,8.039416,-2.4140663,-4.14413,1.869017,-1.7926757,-5.8148894,-2.8237898,0.7916019,0.011843868,[133.92857143]
Audios/David/David-01_05.ogg,David-01_05.ogg,David,2.0135,16000,0.13538566468253968,1744.562448532377,3360.9871031746034,-418.20917,82.80672,7.861321,20.45646,12.7191925,5.955208,-11.87269,7.7223215,-1.200447,-13.118749,-18.711252,-6.3429866,-3.9805098,0.032509383,[81.52173913]
Audios/David/David-01_04.ogg,David-01_04.ogg,David,2.4135,16000,0.10152395148026316,1538.4873496422597,3194.1817434210525,-453.38806,97.68761,12.808587,22.696466,14.168751,11.427145,-13.0646,5.6252728,-2.0901268,-12.951849,-15.277539,-6.2321496,-3.3517833,0.023192111,[104.16666667]
Audios/David/Daniel-01_01.ogg,Daniel-01_01.ogg,David,3.6535,16000,0.10895040760869565,1704.28318858991,3586.209239130435,-451.7872,87.87193,16.162634,23.28947,10.052417,1.051538,-5.2871833,2.1887722,-2.7503142,-3.5794444,-3.4977672,1.7640264,-1.7169296,0.028284501,[98.68421053]
Audios/David/David-03_01.ogg,David-03_01.ogg,David,1.7935,16000,0.07934141995614036,1313.4296531958548,2794.6820175438597,-490.17957,110.98435,0.35974595,12.885563,17.53526,8.178828,-11.644356,-3.2666984,-1.2210073,-8.579272,-11.8225355,-5.585945,-4.019195,0.021316886,[81.52173913]
Audios/David/Daniel-03_04.ogg,Daniel-03_04.ogg,David,3.2335,16000,0.18875421262254902,2007.2432179908456,3688.189338235294,-456.86163,79.16908,-1.3255498,20.759823,7.365244,10.99684,-15.319642,1.7221774,1.8350769,5.2559743,-4.9764776,-2.2338026,3.7982283,0.013036096,[208.33333333]
Audios/Audios_Null/null-01_02.wav,null-01_02.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-01_03.wav,null-01_03.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-03_04.wav,null-03_04.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-01_01.wav,null-01_01.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-03_05.wav,null-03_05.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-03_01.wav,null-03_01.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-01_04.wav,null-01_04.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-01_05.wav,null-01_05.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-03_02.wav,null-03_02.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-03_03.wav,null-03_03.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-02_05.wav,null-02_05.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-02_04.wav,null-02_04.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-02_03.wav,null-02_03.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-02_02.wav,null-02_02.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Audios_Null/null-02_01.wav,null-02_01.wav,Audios_Null,1.0,44100,0.0,0.0,0.0,-1131.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audios/Francisco/Daniel-02_01.m4a,Daniel-02_01.m4a,Francisco,2.772,48000,0.02538123497596154,2090.966465813089,4182.151442307692,-576.03357,131.46872,34.82062,32.593666,13.262836,18.189983,3.272587,6.647051,-5.6978774,-5.076543,-7.265152,-3.0654807,-1.3006824,0.009515687,[225.]
Audios/Francisco/Daniel-02_02.m4a,Daniel-02_02.m4a,Francisco,2.644,48000,0.030423072076612902,2562.324184842574,5505.449848790323,-595.9059,128.1756,21.954126,23.51834,13.760459,22.329245,5.6875763,8.955216,-3.3309646,-0.24469167,-2.9723475,0.6296733,1.5362467,0.008416069,[200.89285714]
Audios/Francisco/Daniel-02_03.m4a,Daniel-02_03.m4a,Francisco,2.3666666666666667,48000,0.03610641891891892,2498.280698665515,5085.092905405405,-583.91974,136.73804,25.023006,28.031694,8.983993,19.336164,5.3612304,11.386527,-1.8858675,-1.3814197,-3.3584538,1.1952839,1.099307,0.0084904935,[208.33333333]
Audios/Francisco/Daniel-02_04.m4a,Daniel-02_04.m4a,Francisco,2.9,48000,0.02378396426930147,1972.6661389989406,3835.5641084558824,-594.8234,145.2272,34.646683,32.877533,11.116859,20.30733,5.9117646,6.9217453,-4.1218715,-4.898079,-6.7557707,0.10379163,-0.47043705,0.007665471,[181.4516129]
Audios/Francisco/Daniel-02_05.m4a,Daniel-02_05.m4a,Francisco,2.9,48000,0.024530747357536766,2101.833638032548,4180.750229779412,-601.67303,134.59575,37.191948,33.49681,12.877351,19.45207,5.7537937,8.585851,-2.5939498,-1.4774528,-6.0234485,-3.3384485,-0.7838479,0.007433461,[114.79591837]
Audios/Francisco/Didier-03_04.m4a,Didier-03_04.m4a,Francisco,2.7506666666666666,48000,0.044817784035852716,2492.0734171279664,4877.271075581395,-432.32684,102.42,27.206831,31.39628,16.941978,16.221376,-10.669974,0.99019027,-9.802866,-9.9525,-3.0689514,-6.2759566,-8.04523,0.04681392,[114.79591837]
Audios/Francisco/Didier-01_01.m4a,Didier-01_01.m4a,Francisco,2.196,48000,0.048000891231796114,2724.0800871087936,5650.826759708738,-384.6561,117.3998,16.397274,38.068733,6.246909,23.528164,-10.863529,-2.4824555,-9.036349,-5.1077476,0.8569509,-6.0689883,-5.9010744,0.0628313,[119.68085106]
Audios/Francisco/Camila-02_01.m4a,Camila-02_01.m4a,Francisco,3.1773333333333333,48000,0.05077797294463087,2530.6050592886177,4667.208473154363,-558.4581,130.76956,13.670477,33.395855,15.6100025,18.692434,-11.742964,-6.163906,-5.0276995,-9.3281975,0.14322221,-3.3882813,-2.8469079,0.006879853,[148.02631579]
Audios/Francisco/Didier-03_05.m4a,Didier-03_05.m4a,Francisco,3.604,48000,0.04945797892011834,2616.358522003911,5180.519600591716,-431.62732,103.6431,29.06135,36.67425,13.326079,13.264387,-9.785718,0.90112144,-9.905716,-11.192641,-3.467965,-6.511135,-6.5351033,0.04734786,[125.]
Audios/Francisco/Camila-02_03.m4a,Camila-02_03.m4a,Francisco,2.388,48000,0.03524562290736607,2275.8986457652977,4136.195591517857,-618.3974,134.97725,29.284369,39.04232,14.492089,22.406673,-1.4164746,-4.199104,-4.2720513,-2.2258418,0.17057146,-4.890847,-3.4153311,0.0044688946,[160.71428571]
Audios/Francisco/Didier-01_02.m4a,Didier-01_02.m4a,Francisco,2.452,48000,0.039189877717391304,2309.991247111838,4502.853260869565,-390.7309,118.04807,23.087372,31.115673,7.31357,18.652376,-13.47973,-2.7284958,-8.934586,-4.2763352,-0.43502602,-11.286794,-8.6022,0.063415445,[108.17307692]
Audios/Francisco/Didier-01_03.m4a,Didier-01_03.m4a,Francisco,2.196,48000,0.05255897299757282,2815.1908019900343,5603.04156553398,-439.83276,94.04678,23.366259,25.293865,7.854821,17.1271,-6.102807,-0.21912865,-8.831437,-4.477631,2.1412354,-9.031522,-6.4921775,0.04053185,[133.92857143]
Audios/Francisco/Camila-02_02.m4a,Camila-02_02.m4a,Francisco,2.9426666666666668,48000,0.0442336814990942,2556.5908264024247,4533.288043478261,-615.7913,128.872,22.128796,32.099655,11.2846575,20.667614,-7.8523407,2.733131,-5.2869954,-5.685669,1.7142752,-6.2020206,-2.2351146,0.0047486867,[58.59375]
Audios/Francisco/Didier-03_02.m4a,Didier-03_02.m4a,Francisco,3.497333333333333,48000,0.057576993616615856,2650.6449024615904,5057.212271341464,-380.8941,98.65837,24.847883,32.49027,17.654142,15.16952,-10.364326,-4.564261,-13.095273,-13.278225,-1.8287642,-6.5343585,-9.77612,0.06599166,[127.84090909]
Audios/Francisco/Didier-03_03.m4a,Didier-03_03.m4a,Francisco,3.518666666666667,48000,0.061521957859848486,2996.505631460965,5861.931818181818,-460.24942,99.01928,25.908504,38.736454,14.593508,18.831638,-9.250753,3.54177,-9.403128,-9.280285,-1.3444276,-5.158149,-6.0103645,0.03654248,[181.4516129]
Audios/Francisco/Didier-03_01.m4a,Didier-03_01.m4a,Francisco,2.921333333333333,48000,0.05953110743613139,2663.1974812744807,5272.154425182482,-371.21405,103.86317,25.60918,29.108435,16.189,14.247945,-10.008635,-5.54581,-10.552773,-10.405319,-5.9276214,-4.973953,-11.187815,0.06659059,[90.72580645]
Audios/Francisco/Camila-02_05.m4a,Camila-02_05.m4a,Francisco,3.070666666666667,48000,0.036829630533854164,2172.8129733324517,3840.9830729166665,-586.3711,147.84584,16.918139,35.76518,14.158262,17.342081,-10.774799,-0.17295286,-8.694561,-7.1427593,0.559077,-7.73281,-4.5476565,0.005964472,[208.33333333]
Audios/Francisco/Didier-01_04.m4a,Didier-01_04.m4a,Francisco,2.708,48000,0.06733475332185039,2801.711217439331,5287.739911417323,-405.88226,119.44968,19.520828,35.28995,6.4318137,15.6668215,-12.367389,-3.2734907,-7.025612,-4.843422,1.1821465,-7.170647,-6.6320996,0.04926839,[104.16666667]
Audios/Francisco/Didier-01_05.m4a,Didier-01_05.m4a,Francisco,2.6013333333333333,48000,0.053132604380122954,2709.808594358708,5261.814805327869,-422.32272,104.333084,18.447565,31.022446,8.857803,18.165579,-11.467403,-1.0176511,-8.922104,-2.474955,0.9546431,-9.828992,-6.4425154,0.055458155,[117.1875]
Audios/Francisco/Camila-02_04.m4a,Camila-02_04.m4a,Francisco,2.3026666666666666,48000,0.059599699797453706,2782.2665145275237,5076.822916666667,-588.6192,128.50647,22.035244,33.819096,8.790292,20.88276,-9.783619,1.8860027,-3.9618864,-2.6353974,5.001794,-3.8256938,-0.7066838,0.0060111503,[72.11538462]
Audios/Francisco/Daniel-03_03.m4a,Daniel-03_03.m4a,Francisco,2.708,48000,0.017449326402559057,1655.368044204678,2947.034940944882,-620.85333,138.8296,43.577095,22.897417,10.749489,9.062413,5.163461,2.1150322,-0.644738,-2.5945432,-6.54423,-1.6902975,-2.7911086,0.0055820527,[130.81395349]
Audios/Francisco/Daniel-03_02.m4a,Daniel-03_02.m4a,Francisco,2.1746666666666665,48000,0.017587699142156864,1659.9806001063037,3157.973345588235,-603.70374,151.53732,34.582024,23.054153,14.810884,16.63756,7.2721105,1.694647,0.031370126,-3.7651963,-8.081386,-1.015293,-2.53267,0.0068991543,[200.89285714]
Audios/Francisco/Daniel-01_05.m4a,Daniel-01_05.m4a,Francisco,2.6653333333333333,48000,0.027017578125,2466.792824349692,5494.3125,-604.232,125.31575,28.42018,28.15062,12.539467,22.538244,9.792699,12.282303,1.0137043,0.55731875,-0.7815678,1.253503,-1.7396947,0.007846024,[82.72058824]
Audios/Francisco/Daniel-01_04.m4a,Daniel-01_04.m4a,Francisco,3.006666666666667,48000,0.031215370124113476,2420.153108487715,5025.016622340426,-591.8435,125.045105,31.931076,29.592781,10.31798,20.107882,7.3512464,10.66484,0.2774194,0.9172712,-3.0560882,0.005140183,-1.5178201,0.008278786,[181.4516129]
Audios/Francisco/Daniel-03_01.m4a,Daniel-03_01.m4a,Francisco,2.3666666666666667,48000,0.017668303068693693,1472.5796230822202,2640.0971283783783,-580.806,160.54276,26.86679,20.733164,17.745632,10.773313,0.76255375,2.53419,0.33043724,-5.946756,-7.455755,1.5981238,-2.9777777,0.0072194263,[117.1875]
Audios/Francisco/Daniel-03_05.m4a,Daniel-03_05.m4a,Francisco,2.516,48000,0.020559537208686442,2094.5562363495533,4440.810381355932,-649.3547,137.43187,38.87418,24.578539,13.961403,17.617432,9.250906,4.3559923,1.4712762,0.2169106,-6.2521286,-2.131243,-2.3316991,0.004687295,[64.65517241]
Audios/Francisco/Daniel-01_01.m4a,Daniel-01_01.m4a,Francisco,2.8146666666666667,48000,0.020291415127840908,1845.750957799003,3389.0269886363635,-567.294,132.02948,37.479782,26.452948,9.604101,17.77211,3.56345,1.7920972,-4.5282006,-4.9167323,-4.457713,-1.4580613,-5.923811,0.01060167,[165.44117647]
Audios/Francisco/Daniel-03_04.m4a,Daniel-03_04.m4a,Francisco,2.6653333333333333,48000,0.019310546875,1977.991928689069,3893.90625,-646.0398,137.72313,39.62204,27.586535,16.758286,16.45903,10.428059,5.775727,-1.7811382,-2.821939,-7.0394278,-2.1115677,-2.3996918,0.004863851,[130.81395349]
Audios/Francisco/Daniel-01_03.m4a,Daniel-01_03.m4a,Francisco,2.2173333333333334,48000,0.022921048677884616,1480.4231298365817,2620.9435096153848,-520.88135,160.11258,34.394463,26.891665,11.042058,18.193846,2.0219834,7.200488,-3.8898768,-4.5979366,-7.170595,-2.3750167,-7.1966405,0.0134609435,[69.44444444]
Audios/Francisco/Daniel-01_02.m4a,Daniel-01_02.m4a,Francisco,2.921333333333333,48000,0.021254490761861315,1913.6592572294596,3750.3421532846714,-575.9173,127.99404,34.164474,29.81719,16.43784,23.82366,9.810818,9.633662,-0.34778365,-3.455438,-4.390649,-1.7756729,-5.600455,0.009581047,[66.96428571]
Audios/Francisco/Camila-03_02.m4a,Camila-03_02.m4a,Francisco,2.3026666666666666,48000,0.03612829137731482,2249.7748632151306,4323.133680555556,-571.25616,141.43597,24.074467,34.548893,5.8358297,9.717537,-7.541583,6.32432,-8.304405,-14.313917,1.0929407,-6.352859,-1.0634229,0.0061258385,[125.]
Audios/Francisco/Camila-03_03.m4a,Camila-03_03.m4a,Francisco,2.708,48000,0.04417407418799212,2343.7842608865635,4652.528297244095,-546.0327,150.74973,5.488905,33.873264,0.72343963,6.451187,-8.460759,9.130869,-5.5911636,-7.7757096,4.953484,-4.9151764,5.6654887,0.0060380716,[104.16666667]
Audios/Francisco/Camila-01_04.m4a,Camila-01_04.m4a,Francisco,2.9426666666666668,48000,0.051255378170289856,3087.854351213042,6684.782608695652,-635.96027,121.40893,25.022747,26.843424,7.077723,15.490827,-7.760982,-0.18215987,-2.935757,-2.542625,1.9413629,-2.7366257,-0.07136851,0.0052785473,[112.5]
Audios/Francisco/Didier-02_05.m4a,Didier-02_05.m4a,Francisco,2.0893333333333333,48000,0.07284109933035714,3375.0495716330884,6698.5809948979595,-405.12866,84.56885,6.786401,33.825947,11.925016,15.257699,-6.6798644,-8.459486,-11.122883,-2.6271312,-0.8712614,-7.4223895,-7.582153,0.052388776,[216.34615385]
Audios/Francisco/Camila-03_01.m4a,Camila-03_01.m4a,Francisco,2.196,48000,0.05102065003033981,2523.9420509600927,4704.1110436893205,-541.9912,147.43657,5.018047,31.259832,2.8461,14.381214,-14.23369,7.6998267,-0.5064552,-17.147972,-0.98510295,-3.1314597,3.2833104,0.007269215,[90.72580645]
Audios/Francisco/Didier-02_04.m4a,Didier-02_04.m4a,Francisco,2.7506666666666666,48000,0.06355983527131782,2946.9874220815263,5546.239098837209,-452.90524,95.955475,12.291638,39.67429,15.3922415,21.527714,-6.497768,-5.5907683,-11.15426,-2.3126783,-2.4456863,-7.12783,-6.4860263,0.037497416,[55.69306931]
Audios/Francisco/Camila-01_05.m4a,Camila-01_05.m4a,Francisco,3.0493333333333332,48000,0.049700543597027975,2729.4689177117953,5294.3345716783215,-630.41,120.69739,33.01328,36.59993,9.036756,17.810438,-3.2547495,0.16924985,1.4931489,-1.370763,1.3852608,-4.174919,-2.8726273,0.005198119,[110.29411765]
Audios/Francisco/Camila-01_01.m4a,Camila-01_01.m4a,Francisco,2.046666666666667,48000,0.043256123860677086,2247.455700404429,4157.2265625,-548.928,154.13403,12.555168,35.3488,5.0773044,20.71837,-10.416831,-2.7434082,-10.953235,-12.334511,-1.1168184,-2.9356358,-2.5943248,0.008566112,[96.98275862]
Audios/Francisco/Camila-03_04.m4a,Camila-03_04.m4a,Francisco,2.452,48000,0.03928965692934783,2453.5746982362252,4865.217391304348,-589.4002,136.1302,11.239884,28.11889,8.35561,3.2165155,-3.8577855,8.35844,-6.9316597,-8.13605,1.315995,-2.1689308,-2.4213207,0.0051924735,[122.2826087]
Audios/Francisco/Camila-03_05.m4a,Camila-03_05.m4a,Francisco,2.964,48000,0.040458843862410075,2423.5275296156924,4894.7279676258995,-581.0735,146.78871,10.247078,32.28801,0.36272863,5.660344,-5.26019,7.554294,-3.9443126,-6.719674,2.1138556,-4.396293,1.546585,0.005222621,[133.92857143]
Audios/Francisco/Didier-02_01.m4a,Didier-02_01.m4a,Francisco,2.388,48000,0.07750810895647321,3182.91553356608,6126.290457589285,-414.65427,82.83175,13.322983,29.43042,10.869062,13.949356,-6.598297,-9.990684,-11.885934,-1.7770967,-2.781117,-8.300639,-7.637755,0.048464794,[165.44117647]
Audios/Francisco/Camila-01_02.m4a,Camila-01_02.m4a,Francisco,3.412,48000,0.0359893798828125,2624.506483690016,5384.9853515625,-622.7768,129.38312,26.400349,28.459906,9.089628,14.243629,-4.089817,-0.2916658,-6.2508993,-5.228116,0.5377589,-6.487504,-2.1444962,0.005225179,[83.95522388]
Audios/Francisco/Didier-02_03.m4a,Didier-02_03.m4a,Francisco,2.8146666666666667,48000,0.06546297940340909,2977.2041188296657,5693.536931818182,-441.50534,89.955894,6.8853083,35.076622,11.353758,15.410084,-6.9899244,-6.421528,-9.340431,-1.7702044,-1.7507094,-5.8419228,-6.2375603,0.038547672,[130.81395349]
Audios/Francisco/Didier-02_02.m4a,Didier-02_02.m4a,Francisco,2.2173333333333334,48000,0.054471529447115384,2792.0558576728477,5610.802283653846,-413.74753,94.87607,8.854197,35.272446,22.009346,17.405077,-8.565666,-7.5655613,-9.724624,-5.62795,0.15129808,-7.9569273,-6.080976,0.04936185,[181.4516129]
Audios/Francisco/Camila-01_03.m4a,Camila-01_03.m4a,Francisco,2.9426666666666668,48000,0.04310674252717391,2977.787183271288,6356.827445652174,-610.61536,114.86659,25.797262,27.98449,6.8140507,15.714835,-5.7223654,0.5167977,-5.0157604,-3.2671196,6.841943,-2.4741614,-0.57559615,0.006891393,[112.5]
Audios/Cielo/Cielo-01_03.m4a,Cielo-01_03.m4a,Cielo,1.8561451247165532,44100,0.098712158203125,4275.052718592917,9084.8583984375,-411.71753,73.74642,4.7072325,18.539059,4.187106,13.639653,-6.868055,1.4162762,-10.859428,3.6300254,9.089326,-6.458913,-10.94594,0.03932007,[99.38401442]
Audios/Cielo/Maria-02_02.m4a,Maria-02_02.m4a,Cielo,1.9490249433106577,44100,0.08710298084077381,4546.427059040765,9392.449951171875,-331.7261,87.86541,24.660002,44.55547,16.634516,11.925201,-11.057933,-8.05256,-10.453641,-8.592588,-11.855568,-3.3968053,-1.9276296,0.051792804,[172.265625]
Audios/Cielo/Maria-02_03.m4a,Maria-02_03.m4a,Cielo,2.088344671201814,44100,0.05835503472222222,3354.245481392811,7120.19287109375,-330.5005,109.47546,24.730833,43.997433,3.372898,14.137375,-8.0921755,-7.140249,-5.6649413,-0.94012773,-9.27454,-8.92865,-5.4903393,0.058764663,[161.49902344]
Audios/Cielo/Cielo-01_02.m4a,Cielo-01_02.m4a,Cielo,2.11156462585034,44100,0.08089103279532966,3272.054715647096,5628.448016826923,-389.15213,86.748055,16.34291,30.525412,14.5293665,19.322023,4.0915585,10.850196,-11.862075,-1.85424,14.013715,-1.7867049,-6.9869275,0.038116638,[101.33272059]
Audios/Cielo/Cielo-03_05.m4a,Cielo-03_05.m4a,Cielo,1.8329251700680271,44100,0.11319471914556962,4491.802807802674,8969.669390328323,-348.75656,92.30667,3.1602218,13.453723,7.451838,13.512795,-2.761469,-0.7303908,-18.339964,1.0706351,4.49429,5.477261,-1.0982229,0.05230564,[184.5703125]
Audios/Cielo/Maria-02_01.m4a,Maria-02_01.m4a,Cielo,2.2508843537414966,44100,0.05215296794458763,2943.717945623448,5679.437822164949,-356.40137,118.122444,33.00258,33.40786,10.252058,3.1733892,-9.220692,-1.527586,-8.809046,-3.5913005,-7.531795,-1.8015163,-1.5658073,0.049272306,[161.49902344]
Audios/Cielo/Cielo-03_04.m4a,Cielo-03_04.m4a,Cielo,2.134784580498866,44100,0.10071862262228261,3763.0725363244237,6915.317966627038,-380.41354,101.01452,10.164732,25.708637,-14.902791,5.3843474,-7.663007,4.668782,-12.45269,-8.2615795,2.1642935,-6.6739354,-8.750574,0.038285006,[161.49902344]
Audios/Cielo/Cielo-01_01.m4a,Cielo-01_01.m4a,Cielo,2.366984126984127,44100,0.08719171262254902,3841.386247207296,7441.305003446691,-434.13718,83.34102,24.23057,41.672604,19.490057,22.377777,-0.4952228,10.882611,-7.8313646,-2.1545436,0.99594593,-1.105134,-3.2404737,0.031264566,[99.38401442]
Audios/Cielo/Cielo-01_05.m4a,Cielo-01_05.m4a,Cielo,2.2508843537414966,44100,0.09530545264175258,4075.3891439705285,8448.89633336018,-393.3043,64.90782,8.055508,19.790962,10.787996,13.86484,-0.07738251,16.502117,-5.826824,-4.6803584,5.042909,3.5635443,-6.763766,0.04348032,[114.84375]
Audios/Cielo/Maria-02_04.m4a,Maria-02_04.m4a,Cielo,2.901043083900227,44100,0.053505859375,2586.2117429215396,4728.7775390625,-383.97614,122.71018,35.49089,35.7968,-0.82084596,11.502717,0.5122512,2.358397,-10.246975,-9.977444,-14.2064085,-3.6892595,2.8340933,0.040284257,[156.60511364]
Audios/Cielo/Maria-02_05.m4a,Maria-02_05.m4a,Cielo,2.8546031746031746,44100,0.06056275406504065,3082.9484279719154,5991.394936166159,-357.18198,115.58371,27.07613,28.569075,6.3164825,14.312617,-10.121219,-5.4983172,-1.6818649,-3.2201598,-6.9034,-9.535543,-13.326515,0.045225587,[151.99908088]
Audios/Cielo/Cielo-03_01.m4a,Cielo-03_01.m4a,Cielo,2.2044444444444444,44100,0.04388620476973684,3397.2942214414843,7359.142166940789,-404.2102,84.264786,-1.5556654,24.920076,15.363496,1.2154323,-10.048331,13.88957,-11.880388,-7.7225842,7.1932034,-6.7752376,-11.705525,0.055010237,[90.66611842]
Audios/Cielo/Cielo-01_04.m4a,Cielo-01_04.m4a,Cielo,2.297324263038549,44100,0.10134302004419192,4179.316281390566,8607.843572443182,-402.47668,62.327724,9.139705,20.685272,5.3610644,12.625045,-2.7503312,7.4316425,-8.75513,2.7887588,11.791504,-5.2990956,-7.95705,0.039973173,[147.65625]
Audios/Cielo/Cielo-03_03.m4a,Cielo-03_03.m4a,Cielo,1.8561451247165532,44100,0.0650115966796875,3348.7680872278534,7287.239685058594,-456.88583,107.343506,11.800524,21.65295,5.189789,13.788236,0.2467411,1.7772534,-10.088921,-0.5314475,2.6286283,-0.50350934,2.570009,0.029106721,[109.95678191]
Audios/Cielo/Cielo-03_02.m4a,Cielo-03_02.m4a,Cielo,3.1796825396825397,44100,0.07933501083485402,3897.832354221891,8043.122897182938,-456.13892,84.94674,16.898647,33.224922,-1.4565543,15.553149,2.6306095,8.315702,-11.875917,-5.4549737,9.988986,-3.5229292,-4.1087685,0.025480893,[172.265625]
Audios/Cielo/Sergio-01_03.m4a,Sergio-01_03.m4a,Cielo,2.2508843537414966,44100,0.040544962145618556,2041.4675490808422,3485.7150048324743,-354.3072,155.17421,27.39439,21.700819,4.5574355,27.672695,5.9160347,8.046977,-11.753289,-4.232522,7.0338726,-1.2427782,-10.011123,0.057582885,[105.46875]
Audios/Cielo/Sergio-01_02.m4a,Sergio-01_02.m4a,Cielo,1.8329251700680271,44100,0.047421998615506326,2507.9115560906403,4558.633616000791,-344.8843,132.7299,26.517664,21.367851,-1.141236,17.507837,1.8267196,5.7972474,-12.406536,-4.5603304,4.040486,-0.29661116,-8.516783,0.0596033,[126.04801829]
